n,theta_rad,theta_deg,axis,target_qubit,error_position,average_success,average_std_error_if_sampled,shots_reference
4,2.6878070480712677,154.0,Z,2,E3_after_oracle,0.36706865123361093,0.004566366112386218,1024
4,2.6878070480712677,154.0,Z,2,E4_after_final_H,0.9999999999999991,7.91471996902299e-10,1024
4,2.6878070480712677,154.0,Z,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.705260340591211,155.0,X,2,E1_before_H,0.3645640709877833,0.004402273559798949,1024
4,2.705260340591211,155.0,X,2,E2_after_first_H,0.9999999999999991,7.91471996902299e-10,1024
4,2.705260340591211,155.0,X,2,E3_after_oracle,0.9999999999999991,7.91471996902299e-10,1024
4,2.705260340591211,155.0,X,2,E4_after_final_H,0.3645640709877833,0.004402273559798949,1024
4,2.705260340591211,155.0,X,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.705260340591211,155.0,Y,2,E1_before_H,0.3645640709877833,0.004402273559798949,1024
4,2.705260340591211,155.0,Y,2,E2_after_first_H,0.3645640709877833,0.004402273559798949,1024
4,2.705260340591211,155.0,Y,2,E3_after_oracle,0.3645640709877833,0.004402273559798949,1024
4,2.705260340591211,155.0,Y,2,E4_after_final_H,0.3645640709877833,0.004402273559798949,1024
4,2.705260340591211,155.0,Y,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.705260340591211,155.0,Z,2,E1_before_H,0.9999999999999991,7.91471996902299e-10,1024
4,2.705260340591211,155.0,Z,2,E2_after_first_H,0.3645640709877833,0.004402273559798949,1024
4,2.705260340591211,155.0,Z,2,E3_after_oracle,0.3645640709877833,0.004402273559798949,1024
4,2.705260340591211,155.0,Z,2,E4_after_final_H,0.9999999999999991,7.91471996902299e-10,1024
4,2.705260340591211,155.0,Z,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.722713633111154,156.0,X,2,E1_before_H,0.362151514119133,0.004236840032039584,1024
4,2.722713633111154,156.0,X,2,E2_after_first_H,0.9999999999999991,7.91471996902299e-10,1024
4,2.722713633111154,156.0,X,2,E3_after_oracle,0.9999999999999991,7.91471996902299e-10,1024
4,2.722713633111154,156.0,X,2,E4_after_final_H,0.362151514119133,0.004236840032039585,1024
4,2.722713633111154,156.0,X,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.722713633111154,156.0,Y,2,E1_before_H,0.362151514119133,0.004236840032039586,1024
4,2.722713633111154,156.0,Y,2,E2_after_first_H,0.362151514119133,0.004236840032039586,1024
4,2.722713633111154,156.0,Y,2,E3_after_oracle,0.362151514119133,0.004236840032039586,1024
4,2.722713633111154,156.0,Y,2,E4_after_final_H,0.362151514119133,0.004236840032039585,1024
4,2.722713633111154,156.0,Y,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.722713633111154,156.0,Z,2,E1_before_H,0.9999999999999991,7.91471996902299e-10,1024
4,2.722713633111154,156.0,Z,2,E2_after_first_H,0.362151514119133,0.004236840032039584,1024
4,2.722713633111154,156.0,Z,2,E3_after_oracle,0.362151514119133,0.004236840032039584,1024
4,2.722713633111154,156.0,Z,2,E4_after_final_H,0.9999999999999991,7.91471996902299e-10,1024
4,2.722713633111154,156.0,Z,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.7401669256310974,157.0,X,2,E1_before_H,0.3598317155158532,0.004070115921763265,1024
4,2.7401669256310974,157.0,X,2,E2_after_first_H,0.9999999999999992,6.941668619401096e-10,1024
4,2.7401669256310974,157.0,X,2,E3_after_oracle,0.9999999999999992,6.941668619401096e-10,1024
4,2.7401669256310974,157.0,X,2,E4_after_final_H,0.3598317155158532,0.004070115921763266,1024
4,2.7401669256310974,157.0,X,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.7401669256310974,157.0,Y,2,E1_before_H,0.3598317155158532,0.004070115921763266,1024
4,2.7401669256310974,157.0,Y,2,E2_after_first_H,0.3598317155158532,0.004070115921763266,1024
4,2.7401669256310974,157.0,Y,2,E3_after_oracle,0.3598317155158532,0.004070115921763266,1024
4,2.7401669256310974,157.0,Y,2,E4_after_final_H,0.3598317155158532,0.004070115921763266,1024
4,2.7401669256310974,157.0,Y,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.7401669256310974,157.0,Z,2,E1_before_H,0.9999999999999992,6.941668619401096e-10,1024
4,2.7401669256310974,157.0,Z,2,E2_after_first_H,0.3598317155158532,0.004070115921763265,1024
4,2.7401669256310974,157.0,Z,2,E3_after_oracle,0.3598317155158532,0.004070115921763265,1024
4,2.7401669256310974,157.0,Z,2,E4_after_final_H,0.9999999999999991,7.91471996902299e-10,1024
4,2.7401669256310974,157.0,Z,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.7576202181510405,158.0,X,2,E1_before_H,0.3576053818110709,0.0039021520147490825,1024
4,2.7576202181510405,158.0,X,2,E2_after_first_H,0.9999999999999991,7.91471996902299e-10,1024
4,2.7576202181510405,158.0,X,2,E3_after_oracle,0.9999999999999991,7.91471996902299e-10,1024
4,2.7576202181510405,158.0,X,2,E4_after_final_H,0.3576053818110709,0.003902152014749083,1024
4,2.7576202181510405,158.0,X,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.7576202181510405,158.0,Y,2,E1_before_H,0.3576053818110709,0.003902152014749083,1024
4,2.7576202181510405,158.0,Y,2,E2_after_first_H,0.3576053818110709,0.003902152014749083,1024
4,2.7576202181510405,158.0,Y,2,E3_after_oracle,0.3576053818110709,0.003902152014749083,1024
4,2.7576202181510405,158.0,Y,2,E4_after_final_H,0.3576053818110709,0.003902152014749083,1024
4,2.7576202181510405,158.0,Y,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.7576202181510405,158.0,Z,2,E1_before_H,0.9999999999999991,7.91471996902299e-10,1024
4,2.7576202181510405,158.0,Z,2,E2_after_first_H,0.3576053818110709,0.0039021520147490825,1024
4,2.7576202181510405,158.0,Z,2,E3_after_oracle,0.3576053818110709,0.0039021520147490825,1024
4,2.7576202181510405,158.0,Z,2,E4_after_final_H,0.9999999999999991,7.91471996902299e-10,1024
4,2.7576202181510405,158.0,Z,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.775073510670984,159.0,X,2,E1_before_H,0.3554731911675994,0.0037329994744302077,1024
4,2.775073510670984,159.0,X,2,E2_after_first_H,0.9999999999999992,6.941668619401096e-10,1024
4,2.775073510670984,159.0,X,2,E3_after_oracle,0.9999999999999992,6.941668619401096e-10,1024
4,2.775073510670984,159.0,X,2,E4_after_final_H,0.3554731911675994,0.003732999474430209,1024
4,2.775073510670984,159.0,X,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.775073510670984,159.0,Y,2,E1_before_H,0.3554731911675994,0.003732999474430209,1024
4,2.775073510670984,159.0,Y,2,E2_after_first_H,0.3554731911675994,0.003732999474430209,1024
4,2.775073510670984,159.0,Y,2,E3_after_oracle,0.3554731911675994,0.003732999474430209,1024
4,2.775073510670984,159.0,Y,2,E4_after_final_H,0.3554731911675994,0.003732999474430209,1024
4,2.775073510670984,159.0,Y,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.775073510670984,159.0,Z,2,E1_before_H,0.9999999999999992,6.941668619401096e-10,1024
4,2.775073510670984,159.0,Z,2,E2_after_first_H,0.3554731911675994,0.0037329994744302077,1024
4,2.775073510670984,159.0,Z,2,E3_after_oracle,0.3554731911675994,0.0037329994744302077,1024
4,2.775073510670984,159.0,Z,2,E4_after_final_H,0.9999999999999992,6.941668619401096e-10,1024
4,2.775073510670984,159.0,Z,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.792526803190927,160.0,X,2,E1_before_H,0.35343579307136386,0.003562709826309048,1024
4,2.792526803190927,160.0,X,2,E2_after_first_H,0.9999999999999986,9.56842986706795e-10,1024
4,2.792526803190927,160.0,X,2,E3_after_oracle,0.9999999999999986,9.56842986706795e-10,1024
4,2.792526803190927,160.0,X,2,E4_after_final_H,0.35343579307136386,0.003562709826309048,1024
4,2.792526803190927,160.0,X,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.792526803190927,160.0,Y,2,E1_before_H,0.35343579307136386,0.0035627098263090484,1024
4,2.792526803190927,160.0,Y,2,E2_after_first_H,0.35343579307136386,0.0035627098263090484,1024
4,2.792526803190927,160.0,Y,2,E3_after_oracle,0.35343579307136386,0.0035627098263090484,1024
4,2.792526803190927,160.0,Y,2,E4_after_final_H,0.35343579307136386,0.003562709826309048,1024
4,2.792526803190927,160.0,Y,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.792526803190927,160.0,Z,2,E1_before_H,0.9999999999999986,9.56842986706795e-10,1024
4,2.792526803190927,160.0,Z,2,E2_after_first_H,0.35343579307136386,0.003562709826309048,1024
4,2.792526803190927,160.0,Z,2,E3_after_oracle,0.35343579307136386,0.003562709826309048,1024
4,2.792526803190927,160.0,Z,2,E4_after_final_H,0.9999999999999988,8.780593439769583e-10,1024
4,2.792526803190927,160.0,Z,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.8099800957108707,161.0,X,2,E1_before_H,0.351493808133561,0.003391334942262045,1024
4,2.8099800957108707,161.0,X,2,E2_after_first_H,0.9999999999999988,8.780593439769583e-10,1024
4,2.8099800957108707,161.0,X,2,E3_after_oracle,0.9999999999999988,8.780593439769583e-10,1024
4,2.8099800957108707,161.0,X,2,E4_after_final_H,0.351493808133561,0.0033913349422620455,1024
4,2.8099800957108707,161.0,X,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.8099800957108707,161.0,Y,2,E1_before_H,0.351493808133561,0.0033913349422620472,1024
4,2.8099800957108707,161.0,Y,2,E2_after_first_H,0.351493808133561,0.0033913349422620472,1024
4,2.8099800957108707,161.0,Y,2,E3_after_oracle,0.351493808133561,0.0033913349422620472,1024
4,2.8099800957108707,161.0,Y,2,E4_after_final_H,0.351493808133561,0.0033913349422620455,1024
4,2.8099800957108707,161.0,Y,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.8099800957108707,161.0,Z,2,E1_before_H,0.9999999999999988,8.780593439769583e-10,1024
4,2.8099800957108707,161.0,Z,2,E2_after_first_H,0.351493808133561,0.003391334942262045,1024
4,2.8099800957108707,161.0,Z,2,E3_after_oracle,0.351493808133561,0.003391334942262045,1024
4,2.8099800957108707,161.0,Z,2,E4_after_final_H,0.9999999999999991,7.91471996902299e-10,1024
4,2.8099800957108707,161.0,Z,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.827433388230814,162.0,X,2,E1_before_H,0.34964782790161547,0.0032189270247390336,1024
4,2.827433388230814,162.0,X,2,E2_after_first_H,0.9999999999999991,7.91471996902299e-10,1024
4,2.827433388230814,162.0,X,2,E3_after_oracle,0.9999999999999991,7.91471996902299e-10,1024
4,2.827433388230814,162.0,X,2,E4_after_final_H,0.34964782790161547,0.003218927024739034,1024
4,2.827433388230814,162.0,X,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.827433388230814,162.0,Y,2,E1_before_H,0.34964782790161547,0.003218927024739036,1024
4,2.827433388230814,162.0,Y,2,E2_after_first_H,0.34964782790161547,0.003218927024739036,1024
4,2.827433388230814,162.0,Y,2,E3_after_oracle,0.34964782790161547,0.003218927024739036,1024
4,2.827433388230814,162.0,Y,2,E4_after_final_H,0.34964782790161547,0.003218927024739034,1024
4,2.827433388230814,162.0,Y,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.827433388230814,162.0,Z,2,E1_before_H,0.9999999999999991,7.91471996902299e-10,1024
4,2.827433388230814,162.0,Z,2,E2_after_first_H,0.34964782790161547,0.0032189270247390336,1024
4,2.827433388230814,162.0,Z,2,E3_after_oracle,0.34964782790161547,0.0032189270247390336,1024
4,2.827433388230814,162.0,Z,2,E4_after_final_H,0.9999999999999991,7.91471996902299e-10,1024
4,2.827433388230814,162.0,Z,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.8448866807507573,163.0,X,2,E1_before_H,0.34789841467898813,0.0030455385908618373,1024
4,2.8448866807507573,163.0,X,2,E2_after_first_H,0.9999999999999992,6.941668619401096e-10,1024
4,2.8448866807507573,163.0,X,2,E3_after_oracle,0.9999999999999992,6.941668619401096e-10,1024
4,2.8448866807507573,163.0,X,2,E4_after_final_H,0.34789841467898813,0.0030455385908618373,1024
4,2.8448866807507573,163.0,X,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.8448866807507573,163.0,Y,2,E1_before_H,0.34789841467898813,0.0030455385908618373,1024
4,2.8448866807507573,163.0,Y,2,E2_after_first_H,0.34789841467898813,0.0030455385908618373,1024
4,2.8448866807507573,163.0,Y,2,E3_after_oracle,0.34789841467898813,0.0030455385908618373,1024
4,2.8448866807507573,163.0,Y,2,E4_after_final_H,0.34789841467898813,0.0030455385908618373,1024
4,2.8448866807507573,163.0,Y,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.8448866807507573,163.0,Z,2,E1_before_H,0.9999999999999992,6.941668619401096e-10,1024
4,2.8448866807507573,163.0,Z,2,E2_after_first_H,0.34789841467898813,0.0030455385908618373,1024
4,2.8448866807507573,163.0,Z,2,E3_after_oracle,0.34789841467898813,0.0030455385908618373,1024
4,2.8448866807507573,163.0,Z,2,E4_after_final_H,0.9999999999999991,7.91471996902299e-10,1024
4,2.8448866807507573,163.0,Z,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.8623399732707004,164.0,X,2,E1_before_H,0.3462461013538937,0.002871222456427073,1024
4,2.8623399732707004,164.0,X,2,E2_after_first_H,0.9999999999999991,7.91471996902299e-10,1024
4,2.8623399732707004,164.0,X,2,E3_after_oracle,0.9999999999999991,7.91471996902299e-10,1024
4,2.8623399732707004,164.0,X,2,E4_after_final_H,0.3462461013538937,0.002871222456427073,1024
4,2.8623399732707004,164.0,X,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.8623399732707004,164.0,Y,2,E1_before_H,0.3462461013538937,0.0028712224564270746,1024
4,2.8623399732707004,164.0,Y,2,E2_after_first_H,0.3462461013538937,0.0028712224564270746,1024
4,2.8623399732707004,164.0,Y,2,E3_after_oracle,0.3462461013538937,0.0028712224564270746,1024
4,2.8623399732707004,164.0,Y,2,E4_after_final_H,0.3462461013538937,0.002871222456427073,1024
4,2.8623399732707004,164.0,Y,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.8623399732707004,164.0,Z,2,E1_before_H,0.9999999999999991,7.91471996902299e-10,1024
4,2.8623399732707004,164.0,Z,2,E2_after_first_H,0.3462461013538937,0.002871222456427073,1024
4,2.8623399732707004,164.0,Z,2,E3_after_oracle,0.3462461013538937,0.002871222456427073,1024
4,2.8623399732707004,164.0,Z,2,E4_after_final_H,0.9999999999999991,7.91471996902299e-10,1024
4,2.8623399732707004,164.0,Z,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.8797932657906435,165.0,X,2,E1_before_H,0.3446913912369773,0.0026960317198179242,1024
4,2.8797932657906435,165.0,X,2,E2_after_first_H,0.9999999999999988,8.780593439769583e-10,1024
4,2.8797932657906435,165.0,X,2,E3_after_oracle,0.9999999999999988,8.780593439769583e-10,1024
4,2.8797932657906435,165.0,X,2,E4_after_final_H,0.3446913912369773,0.002696031719817925,1024
4,2.8797932657906435,165.0,X,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.8797932657906435,165.0,Y,2,E1_before_H,0.3446913912369773,0.0026960317198179277,1024
4,2.8797932657906435,165.0,Y,2,E2_after_first_H,0.3446913912369773,0.0026960317198179277,1024
4,2.8797932657906435,165.0,Y,2,E3_after_oracle,0.3446913912369773,0.0026960317198179277,1024
4,2.8797932657906435,165.0,Y,2,E4_after_final_H,0.3446913912369773,0.002696031719817925,1024
4,2.8797932657906435,165.0,Y,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.8797932657906435,165.0,Z,2,E1_before_H,0.9999999999999988,8.780593439769583e-10,1024
4,2.8797932657906435,165.0,Z,2,E2_after_first_H,0.3446913912369773,0.0026960317198179242,1024
4,2.8797932657906435,165.0,Z,2,E3_after_oracle,0.3446913912369773,0.0026960317198179242,1024
4,2.8797932657906435,165.0,Z,2,E4_after_final_H,0.9999999999999988,8.780593439769583e-10,1024
4,2.8797932657906435,165.0,Z,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.897246558310587,166.0,X,2,E1_before_H,0.3432347579080011,0.0025200197458298706,1024
4,2.897246558310587,166.0,X,2,E2_after_first_H,0.9999999999999988,8.780593439769583e-10,1024
4,2.897246558310587,166.0,X,2,E3_after_oracle,0.9999999999999988,8.780593439769583e-10,1024
4,2.897246558310587,166.0,X,2,E4_after_final_H,0.3432347579080011,0.0025200197458298706,1024
4,2.897246558310587,166.0,X,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.897246558310587,166.0,Y,2,E1_before_H,0.3432347579080011,0.0025200197458298715,1024
4,2.897246558310587,166.0,Y,2,E2_after_first_H,0.3432347579080011,0.0025200197458298715,1024
4,2.897246558310587,166.0,Y,2,E3_after_oracle,0.3432347579080011,0.0025200197458298715,1024
4,2.897246558310587,166.0,Y,2,E4_after_final_H,0.3432347579080011,0.0025200197458298706,1024
4,2.897246558310587,166.0,Y,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.897246558310587,166.0,Z,2,E1_before_H,0.9999999999999988,8.780593439769583e-10,1024
4,2.897246558310587,166.0,Z,2,E2_after_first_H,0.3432347579080011,0.0025200197458298706,1024
4,2.897246558310587,166.0,Z,2,E3_after_oracle,0.3432347579080011,0.0025200197458298706,1024
4,2.897246558310587,166.0,Z,2,E4_after_final_H,0.9999999999999988,8.780593439769583e-10,1024
4,2.897246558310587,166.0,Z,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.91469985083053,167.0,X,2,E1_before_H,0.34187664507158827,0.002343240149415261,1024
4,2.91469985083053,167.0,X,2,E2_after_first_H,0.9999999999999988,8.780593439769583e-10,1024
4,2.91469985083053,167.0,X,2,E3_after_oracle,0.9999999999999988,8.780593439769583e-10,1024
4,2.91469985083053,167.0,X,2,E4_after_final_H,0.34187664507158827,0.002343240149415261,1024
4,2.91469985083053,167.0,X,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.91469985083053,167.0,Y,2,E1_before_H,0.34187664507158827,0.002343240149415261,1024
4,2.91469985083053,167.0,Y,2,E2_after_first_H,0.34187664507158827,0.002343240149415261,1024
4,2.91469985083053,167.0,Y,2,E3_after_oracle,0.34187664507158827,0.002343240149415261,1024
4,2.91469985083053,167.0,Y,2,E4_after_final_H,0.34187664507158827,0.002343240149415261,1024
4,2.91469985083053,167.0,Y,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.91469985083053,167.0,Z,2,E1_before_H,0.9999999999999988,8.780593439769583e-10,1024
4,2.91469985083053,167.0,Z,2,E2_after_first_H,0.34187664507158827,0.002343240149415261,1024
4,2.91469985083053,167.0,Z,2,E3_after_oracle,0.34187664507158827,0.002343240149415261,1024
4,2.91469985083053,167.0,Z,2,E4_after_final_H,0.9999999999999988,8.780593439769583e-10,1024
4,2.91469985083053,167.0,Z,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.9321531433504737,168.0,X,2,E1_before_H,0.34061746642206475,0.002165746779351658,1024
4,2.9321531433504737,168.0,X,2,E2_after_first_H,0.9999999999999992,6.941668619401096e-10,1024
4,2.9321531433504737,168.0,X,2,E3_after_oracle,0.9999999999999992,6.941668619401096e-10,1024
4,2.9321531433504737,168.0,X,2,E4_after_final_H,0.34061746642206475,0.002165746779351658,1024
4,2.9321531433504737,168.0,X,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.9321531433504737,168.0,Y,2,E1_before_H,0.34061746642206475,0.0021657467793516597,1024
4,2.9321531433504737,168.0,Y,2,E2_after_first_H,0.34061746642206475,0.0021657467793516592,1024
4,2.9321531433504737,168.0,Y,2,E3_after_oracle,0.34061746642206475,0.0021657467793516592,1024
4,2.9321531433504737,168.0,Y,2,E4_after_final_H,0.34061746642206475,0.002165746779351658,1024
4,2.9321531433504737,168.0,Y,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.9321531433504737,168.0,Z,2,E1_before_H,0.9999999999999992,6.941668619401096e-10,1024
4,2.9321531433504737,168.0,Z,2,E2_after_first_H,0.34061746642206475,0.002165746779351658,1024
4,2.9321531433504737,168.0,Z,2,E3_after_oracle,0.34061746642206475,0.002165746779351658,1024
4,2.9321531433504737,168.0,Z,2,E4_after_final_H,0.9999999999999991,7.91471996902299e-10,1024
4,2.9321531433504737,168.0,Z,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.949606435870417,169.0,X,2,E1_before_H,0.33945760551744536,0.0019875937018390085,1024
4,2.949606435870417,169.0,X,2,E2_after_first_H,0.9999999999999988,8.780593439769583e-10,1024
4,2.949606435870417,169.0,X,2,E3_after_oracle,0.9999999999999988,8.780593439769583e-10,1024
4,2.949606435870417,169.0,X,2,E4_after_final_H,0.33945760551744536,0.0019875937018390085,1024
4,2.949606435870417,169.0,X,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.949606435870417,169.0,Y,2,E1_before_H,0.33945760551744536,0.0019875937018390094,1024
4,2.949606435870417,169.0,Y,2,E2_after_first_H,0.33945760551744536,0.0019875937018390085,1024
4,2.949606435870417,169.0,Y,2,E3_after_oracle,0.33945760551744536,0.0019875937018390085,1024
4,2.949606435870417,169.0,Y,2,E4_after_final_H,0.33945760551744536,0.0019875937018390085,1024
4,2.949606435870417,169.0,Y,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.949606435870417,169.0,Z,2,E1_before_H,0.9999999999999988,8.780593439769583e-10,1024
4,2.949606435870417,169.0,Z,2,E2_after_first_H,0.33945760551744536,0.0019875937018390085,1024
4,2.949606435870417,169.0,Z,2,E3_after_oracle,0.33945760551744536,0.0019875937018390085,1024
4,2.949606435870417,169.0,Z,2,E4_after_final_H,0.9999999999999988,8.780593439769583e-10,1024
4,2.949606435870417,169.0,Z,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.9670597283903604,170.0,X,2,E1_before_H,0.3383974156625973,0.0018088351840305223,1024
4,2.9670597283903604,170.0,X,2,E2_after_first_H,0.9999999999999991,7.91471996902299e-10,1024
4,2.9670597283903604,170.0,X,2,E3_after_oracle,0.9999999999999991,7.91471996902299e-10,1024
4,2.9670597283903604,170.0,X,2,E4_after_final_H,0.3383974156625973,0.0018088351840305223,1024
4,2.9670597283903604,170.0,X,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.9670597283903604,170.0,Y,2,E1_before_H,0.3383974156625973,0.0018088351840305236,1024
4,2.9670597283903604,170.0,Y,2,E2_after_first_H,0.3383974156625973,0.0018088351840305236,1024
4,2.9670597283903604,170.0,Y,2,E3_after_oracle,0.3383974156625973,0.0018088351840305236,1024
4,2.9670597283903604,170.0,Y,2,E4_after_final_H,0.3383974156625973,0.0018088351840305223,1024
4,2.9670597283903604,170.0,Y,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.9670597283903604,170.0,Z,2,E1_before_H,0.9999999999999991,7.91471996902299e-10,1024
4,2.9670597283903604,170.0,Z,2,E2_after_first_H,0.3383974156625973,0.0018088351840305223,1024
4,2.9670597283903604,170.0,Z,2,E3_after_oracle,0.3383974156625973,0.0018088351840305223,1024
4,2.9670597283903604,170.0,Z,2,E4_after_final_H,0.9999999999999988,8.780593439769583e-10,1024
4,2.9670597283903604,170.0,Z,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.9845130209103035,171.0,X,2,E1_before_H,0.3374372198016207,0.0016295256775024048,1024
4,2.9845130209103035,171.0,X,2,E2_after_first_H,0.9999999999999992,6.941668619401096e-10,1024
4,2.9845130209103035,171.0,X,2,E3_after_oracle,0.9999999999999992,6.941668619401096e-10,1024
4,2.9845130209103035,171.0,X,2,E4_after_final_H,0.3374372198016207,0.0016295256775024048,1024
4,2.9845130209103035,171.0,X,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.9845130209103035,171.0,Y,2,E1_before_H,0.3374372198016207,0.0016295256775024061,1024
4,2.9845130209103035,171.0,Y,2,E2_after_first_H,0.3374372198016207,0.0016295256775024063,1024
4,2.9845130209103035,171.0,Y,2,E3_after_oracle,0.3374372198016207,0.0016295256775024063,1024
4,2.9845130209103035,171.0,Y,2,E4_after_final_H,0.3374372198016207,0.0016295256775024048,1024
4,2.9845130209103035,171.0,Y,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,2.9845130209103035,171.0,Z,2,E1_before_H,0.9999999999999992,6.941668619401096e-10,1024
4,2.9845130209103035,171.0,Z,2,E2_after_first_H,0.3374372198016207,0.0016295256775024048,1024
4,2.9845130209103035,171.0,Z,2,E3_after_oracle,0.3374372198016207,0.0016295256775024048,1024
4,2.9845130209103035,171.0,Z,2,E4_after_final_H,0.9999999999999992,6.941668619401096e-10,1024
4,2.9845130209103035,171.0,Z,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,3.001966313430247,172.0,X,2,E1_before_H,0.3365773104194765,0.0014497198016673457,1024
4,3.001966313430247,172.0,X,2,E2_after_first_H,0.9999999999999988,8.780593439769583e-10,1024
4,3.001966313430247,172.0,X,2,E3_after_oracle,0.9999999999999988,8.780593439769583e-10,1024
4,3.001966313430247,172.0,X,2,E4_after_final_H,0.3365773104194765,0.001449719801667346,1024
4,3.001966313430247,172.0,X,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,3.001966313430247,172.0,Y,2,E1_before_H,0.3365773104194765,0.0014497198016673472,1024
4,3.001966313430247,172.0,Y,2,E2_after_first_H,0.3365773104194765,0.0014497198016673472,1024
4,3.001966313430247,172.0,Y,2,E3_after_oracle,0.3365773104194765,0.0014497198016673472,1024
4,3.001966313430247,172.0,Y,2,E4_after_final_H,0.3365773104194765,0.001449719801667346,1024
4,3.001966313430247,172.0,Y,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,3.001966313430247,172.0,Z,2,E1_before_H,0.9999999999999988,8.780593439769583e-10,1024
4,3.001966313430247,172.0,Z,2,E2_after_first_H,0.3365773104194765,0.0014497198016673457,1024
4,3.001966313430247,172.0,Z,2,E3_after_oracle,0.3365773104194765,0.0014497198016673457,1024
4,3.001966313430247,172.0,Z,2,E4_after_final_H,0.9999999999999988,8.780593439769583e-10,1024
4,3.001966313430247,172.0,Z,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,3.01941960595019,173.0,X,2,E1_before_H,0.3358179494528926,0.001269472327136953,1024
4,3.01941960595019,173.0,X,2,E2_after_first_H,0.9999999999999988,8.780593439769583e-10,1024
4,3.01941960595019,173.0,X,2,E3_after_oracle,0.9999999999999988,8.780593439769583e-10,1024
4,3.01941960595019,173.0,X,2,E4_after_final_H,0.3358179494528926,0.001269472327136953,1024
4,3.01941960595019,173.0,X,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,3.01941960595019,173.0,Y,2,E1_before_H,0.3358179494528926,0.0012694723271369532,1024
4,3.01941960595019,173.0,Y,2,E2_after_first_H,0.3358179494528926,0.0012694723271369532,1024
4,3.01941960595019,173.0,Y,2,E3_after_oracle,0.3358179494528926,0.0012694723271369532,1024
4,3.01941960595019,173.0,Y,2,E4_after_final_H,0.3358179494528926,0.001269472327136953,1024
4,3.01941960595019,173.0,Y,2,no_error,0.9999999999999991,7.91471996902299e-10,1024
4,3.01941960595019,173.0,Z,2,E1_before_H,0.9999999999999988,8.780593439769583e-10,1024
4,3.01941960595019,173.0,Z,2,E2_after_first_H,0.3358179494528926,0.001269472327136953,1024
